play_name,character,act,scene,sentence,text,Unnamed: 6,Unnamed: 7,Unnamed: 8,tokens,sentiment_score
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,none,none,2,But what I may afflict his body with,,,,"['may', 'afflict', 'body']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,none,none,3,"I will attempt, which is but little worth.",,,,"['attempt', 'little', 'worth']",0.2289
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,"One thing, good servant, let me crave of thee,",,,,"['One', 'thing', 'good', 'servant', 'let', 'crave']",0.4404
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,2,"To glut the longing of my heart?s desire,",,,,"['glut', 'longing', 'heart', '\x99s', 'desire']",0.3818
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,3,That I might have unto my paramour,,,,"['might', 'unto', 'paramour']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,4,"That heavenly Helen which I saw of late,",,,,"['heavenly', 'Helen', 'saw', 'late']",0.6124
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,5,Whose sweet embracings may extinguish clean,,,,"['Whose', 'sweet', 'embracings', 'may', 'extinguish', 'clean']",0.6908
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,6,"Those thoughts that do dissuade me from my vow,",,,,"['thoughts', 'dissuade', 'vow']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,7,And keep mine oath I made to Lucifer.,,,,"['keep', 'oath', 'made', 'Lucifer']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,none,none,1,"Faustus, this, or what else thou shalt desire,",,,,"['Faustus', 'else', 'shalt', 'desire']",0.4019
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,MEPHIST,none,none,2,Shall be perform?d in twinkling of an eye.,,,,"['Shall', 'perform', '\x99d', 'twinkling', 'eye']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,"Was this the face that launch?d a thousand ships,",,,,"['face', 'launch', '\x99d', 'thousand', 'ships']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,2,And burnt the topless towers of Ilium,,,,"['burnt', 'topless', 'towers', 'Ilium']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,3,"Sweet Helen, make me immortal with a kiss.",,,,"['Sweet', 'Helen', 'make', 'immortal', 'kiss']",0.7783
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,4,"Her lips suck forth my soul:  see, where it flies!",,,,"['lips', 'suck', 'forth', 'soul', 'see', 'flies']",-0.4926
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,5,"Come, Helen, come, give me my soul again.",,,,"['Come', 'Helen', 'come', 'give', 'soul']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,6,"Here will I dwell, for heaven is in these lips,",,,,"['dwell', 'heaven', 'lips']",0.5859
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,7,And all is dross that is not Helena.,,,,"['dross', 'Helena']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,8,"I will be Paris, and for love of thee,",,,,"['Paris', 'love']",0.6369
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,9,"Instead of Troy, shall Wertenberg be sack?d;",,,,"['Instead', 'Troy', 'shall', 'Wertenberg', 'sack', '\x99d']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,10,"And I will combat with weak Menelaus,",,,,"['combat', 'weak', 'Menelaus']",-0.6486
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,11,And wear thy colours on my plumed crest;,,,,"['wear', 'colours', 'plumed', 'crest']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,12,"Yea, I will wound Achilles in the heel,",,,,"['Yea', 'wound', 'Achilles', 'heel']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,13,And then return to Helen for a kiss.,,,,"['return', 'Helen', 'kiss']",0.4215
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,14,"O, thou art fairer than the evening air",,,,"['fairer', 'evening', 'air']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,15,Clad in the beauty of a thousand stars;,,,,"['Clad', 'beauty', 'thousand', 'stars']",0.5859
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,16,Brighter art thou than flaming Jupiter,,,,"['Brighter', 'flaming', 'Jupiter']",0.3818
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,17,When he appear?d to hapless Semele;,,,,"['appear', '\x99d', 'hapless', 'Semele']",-0.34
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,18,More lovely than the monarch of the sky,,,,"['lovely', 'monarch', 'sky']",0.624
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,19,In wanton Arethusa?s azur?d arms;,,,,"['wanton', 'Arethusa', '\x99s', 'azur', '\x99d', 'arms']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,20,And none but thou shalt be my paramour!,,,,"['none', 'shalt', 'paramour']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,OLD MAN,none,none,1,"Accursed Faustus, miserable man,",,,,"['Accursed', 'Faustus', 'miserable', 'man']",-0.4939
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,OLD MAN,none,none,2,"That from thy soul exclud?st the grace of heaven,",,,,"['soul', 'exclud', '\x99st', 'grace', 'heaven']",0.7269
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,OLD MAN,none,none,3,And fly?st the throne of his tribunal-seat!,,,,"['fly', '\x99st', 'throne', 'tribunal-seat']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,OLD MAN,none,none,4,Satan begins to sift me with his pride:,,,,"['Satan', 'begins', 'sift', 'pride']",0.34
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,OLD MAN,none,none,5,"As in this furnace God shall try my faith,",,,,"['furnace', 'God', 'shall', 'try', 'faith']",0.5994
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,OLD MAN,none,none,6,"My faith, vile hell, shall triumph over thee.",,,,"['faith', 'vile', 'hell', 'shall', 'triumph']",-0.5859
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,OLD MAN,none,none,7,"Ambitious fiends, see how the heavens smile",,,,"['Ambitious', 'fiends', 'see', 'heavens', 'smile']",0.8074
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,OLD MAN,none,none,8,"At your repulse, and laugh your state to scorn!",,,,"['repulse', 'laugh', 'state', 'scorn']",-0.4926
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,OLD MAN,none,none,9,"Hence, hell! for hence I fly unto my God.",,,,"['hell', 'fly', 'unto', 'God']",-0.5848
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,"Ah, gentlemen!",,,,"['Ah', 'gentlemen']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FIRST SCHOLAR,none,none,1,What ails Faustus?,,,,"['ails', 'Faustus']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,"Ah, my sweet chamber-fellow, had I lived with thee,",,,,"['Ah', 'sweet', 'chamber-fellow', 'lived']",0.4588
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,2,"then had I lived still! but now I die eternally.  Look, comes",,,,"['lived', 'still', 'die', 'eternally', 'Look', 'comes']",-0.7678
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,3,he not? comes he not?,,,,['comes'],0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,SECOND SCHOLAR,none,none,1,What means Faustus?,,,,"['means', 'Faustus']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,THIRD SCHOLAR,none,none,1,Belike he is grown into some sickness by being,,,,"['Belike', 'grown', 'sickness']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,THIRD SCHOLAR,none,none,2,over-solitary.,,,,['over-solitary'],0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FIRST SCHOLAR,none,none,1,"If it be so, we?ll have physicians to cure him.",,,,"['\x99ll', 'physicians', 'cure']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FIRST SCHOLAR,none,none,2,"?âTis but a surfeit; never fear, man.",,,,"['\x94â\x80\x99Tis', 'surfeit', 'never', 'fear', 'man']",0.5334
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,"A surfeit of deadly sin, that hath damned both body",,,,"['surfeit', 'deadly', 'sin', 'damned', 'body']",-0.7351
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,2,and soul.,,,,['soul'],0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,SECOND SCHOLAR,none,none,1,"Yet, Faustus, look up to heaven; remember God?s",,,,"['Yet', 'Faustus', 'look', 'heaven', 'remember', 'God', '\x99s']",0.5106
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,SECOND SCHOLAR,none,none,2,mercies are infinite.,,,,"['mercies', 'infinite']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,But Faustus??offence can ne?er be pardoned:  the serpent,,,,"['Faustus', 'offence', 'ne', '\x99er', 'pardoned', 'serpent']",0.4386
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,2,"that tempted Eve may be saved, but not Faustus.  Ah, gentlemen,",,,,"['tempted', 'Eve', 'may', 'saved', 'Faustus', 'Ah', 'gentlemen']",0.2263
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,3,"hear me with patience, and tremble not at my speeches!  Though",,,,"['hear', 'patience', 'tremble', 'speeches', 'Though']",-0.3382
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,4,my heart pants and quivers to remember that I have been a student,,,,"['heart', 'pants', 'quivers', 'remember', 'student']",0.6369
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,5,"here these thirty years, O, would I had never seen Wertenberg,",,,,"['thirty', 'years', 'would', 'never', 'seen', 'Wertenberg']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,6,"never read book! and what wonders I have done, all Germany can",,,,"['never', 'read', 'book', 'wonders', 'done', 'Germany']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,7,"witness, yea, all the world; for which Faustus hath lost both",,,,"['witness', 'yea', 'world', 'Faustus', 'lost']",-0.3182
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,8,"Germany and the world, yea, heaven itself, heaven, the seat of",,,,"['Germany', 'world', 'yea', 'heaven', 'heaven', 'seat']",0.765
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,9,"God, the throne of the blessed, the kingdom of joy; and must",,,,"['God', 'throne', 'blessed', 'kingdom', 'joy', 'must']",0.8689
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,10,"remain in hell for ever, hell, ah, hell, for ever!  Sweet friends,",,,,"['remain', 'hell', 'ever', 'hell', 'ah', 'hell', 'ever', 'Sweet', 'friends']",-0.8748
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,11,"what shall become of Faustus, being in hell for ever?",,,,"['shall', 'become', 'Faustus', 'hell', 'ever']",-0.6808
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,THIRD SCHOLAR,none,none,1,"Yet, Faustus, call on God.",,,,"['Yet', 'Faustus', 'call', 'God']",0.2732
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,"On God, whom Faustus hath abjured! on God, whom Faustus",,,,"['God', 'Faustus', 'abjured', 'God', 'Faustus']",0.5411
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,2,"hath blasphemed!  Ah, my God, I would weep! but the devil draws in",,,,"['blasphemed', 'Ah', 'God', 'would', 'weep', 'devil', 'draws']",-0.8585
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,3,"my tears.  Gush forth blood, instead of tears! yea, life and soul!",,,,"['tears', 'Gush', 'forth', 'blood', 'instead', 'tears', 'yea', 'life', 'soul']",-0.5242
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,4,"O, he stays my tongue!  I would lift up my hands; but see, they",,,,"['stays', 'tongue', 'would', 'lift', 'hands', 'see']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,5,"hold them, they hold them!",,,,"['hold', 'hold']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,ALL,none,none,1,"Who, Faustus?",,,,['Faustus'],0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,"Lucifer and Mephistophilis.  Ah, gentlemen, I gave them",,,,"['Lucifer', 'Mephistophilis', 'Ah', 'gentlemen', 'gave']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,2,my soul for my cunning!,,,,"['soul', 'cunning']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,ALL,none,none,1,God forbid!,,,,"['God', 'forbid']",-0.126
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,"God forbade it, indeed; but Faustus hath done it:  for",,,,"['God', 'forbade', 'indeed', 'Faustus', 'done']",0.1406
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,2,vain pleasure of twenty-four years hath Faustus lost eternal joy,,,,"['vain', 'pleasure', 'twenty-four', 'years', 'Faustus', 'lost', 'eternal', 'joy']",0.5267
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,3,and felicity.  I writ them a bill with mine own blood:  the date,,,,"['felicity', 'writ', 'bill', 'blood', 'date']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,4,"is expired; the time will come, and he will fetch me.",,,,"['expired', 'time', 'come', 'fetch']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FIRST SCHOLAR,none,none,1,"Why did not Faustus tell us of this before,",,,,"['Faustus', 'tell']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FIRST SCHOLAR,none,none,2,that divines might have prayed for thee?,,,,"['divines', 'might', 'prayed']",0.2023
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,Oft have I thought to have done so; but the devil,,,,"['Oft', 'thought', 'done', 'devil']",-0.7964
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,2,"threatened to tear me in pieces, if I named God, to fetch both",,,,"['threatened', 'tear', 'pieces', 'named', 'God', 'fetch']",-0.2263
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,3,"body and soul, if I once gave ear to divinity:  and now ?tis too",,,,"['body', 'soul', 'gave', 'ear', 'divinity', '\x99tis']",0.5719
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,4,"late.  Gentlemen, away, lest you perish with me.",,,,"['late', 'Gentlemen', 'away', 'lest', 'perish']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,SECOND SCHOLAR,none,none,1,"O, what shall we do to save Faustus?",,,,"['shall', 'save', 'Faustus']",0.4939
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,"Talk not of me, but save yourselves, and depart.",,,,"['Talk', 'save', 'depart']",0.6486
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,THIRD SCHOLAR,none,none,1,God will strengthen me; I will stay with Faustus.,,,,"['God', 'strengthen', 'stay', 'Faustus']",0.5267
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FIRST SCHOLAR,none,none,1,"Tempt not God, sweet friend; but let us into the",,,,"['Tempt', 'God', 'sweet', 'friend', 'let']",-0.4517
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FIRST SCHOLAR,none,none,2,"next room, and there pray for him.",,,,"['next', 'room', 'pray']",0.3182
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,"Ay, pray for me, pray for me; and what noise soever",,,,"['Ay', 'pray', 'pray', 'noise', 'soever']",0.5574
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,2,"ye hear, come not unto me, for nothing can rescue me.",,,,"['hear', 'come', 'unto', 'nothing', 'rescue']",-0.4023
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,SECOND SCHOLAR,none,none,1,"Pray thou, and we will pray that God may have",,,,"['Pray', 'pray', 'God', 'may']",0.6908
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,SECOND SCHOLAR,none,none,2,mercy upon thee.,,,,"['mercy', 'upon']",0.3612
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,"Gentlemen, farewell:  if I live till morning, I?ll visit",,,,"['Gentlemen', 'farewell', 'live', 'till', 'morning', '\x99ll', 'visit']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,2,"you; if not, Faustus is gone to hell.",,,,"['Faustus', 'gone', 'hell']",-0.6808
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,ALL,none,none,1,"Faustus, farewell.",,,,"['Faustus', 'farewell']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,1,"Ah, Faustus,",,,,"['Ah', 'Faustus']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,2,"Now hast thou but one bare hour to live,",,,,"['one', 'bare', 'hour', 'live']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,3,And then thou must be damn?d perpetually!,,,,"['must', 'damn', '\x99d', 'perpetually']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,4,"Stand still, you ever-moving spheres of heaven,",,,,"['Stand', 'still', 'ever-moving', 'spheres', 'heaven']",0.5106
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,5,"That time may cease, and midnight never come;",,,,"['time', 'may', 'cease', 'midnight', 'never', 'come']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,6,"Fair Nature?s eye, rise, rise again, and make",,,,"['Fair', 'Nature', '\x99s', 'eye', 'rise', 'rise', 'make']",0.3182
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,7,Perpetual day; or let this hour be but,,,,"['Perpetual', 'day', 'let', 'hour']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,8,"A year, a month, a week, a natural day,",,,,"['year', 'month', 'week', 'natural', 'day']",0.3612
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,9,That Faustus may repent and save his soul!,,,,"['Faustus', 'may', 'repent', 'save', 'soul']",0.5411
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,10,"O lente, lente currite, noctis equi!",,,,"['lente', 'lente', 'currite', 'noctis', 'equi']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,11,"The stars move still, time runs, the clock will strike,",,,,"['stars', 'move', 'still', 'time', 'runs', 'clock', 'strike']",-0.128
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,12,"The devil will come, and Faustus must be damn?d.",,,,"['devil', 'come', 'Faustus', 'must', 'damn', '\x99d']",-0.6597
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,13,"O, I?ll leap up to my God!?Who pulls me down?",,,,"['\x99ll', 'leap', 'God', '\x94Who', 'pulls']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,14,"See, see, where Christ?s blood streams in the firmament!",,,,"['See', 'see', 'Christ', '\x99s', 'blood', 'streams', 'firmament']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,15,"One drop would save my soul, half a drop:  ah, my Christ!",,,,"['One', 'drop', 'would', 'save', 'soul', 'half', 'drop', 'ah', 'Christ']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,16,"Ah, rend not my heart for naming of my Christ!",,,,"['Ah', 'rend', 'heart', 'naming', 'Christ']",-0.5661
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,17,"Yet will I call on him:  O, spare me, Lucifer!",,,,"['Yet', 'call', 'spare', 'Lucifer']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,18,"Where is it now? ?tis gone:  and see, where God",,,,"['\x99tis', 'gone', 'see', 'God']",0.3527
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,19,"Stretcheth out his arm, and bends his ireful brows!",,,,"['Stretcheth', 'arm', 'bends', 'ireful', 'brows']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,20,"Mountains and hills, come, come, and fall on me,",,,,"['Mountains', 'hills', 'come', 'come', 'fall']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,21,And hide me from the heavy wrath of God!,,,,"['hide', 'heavy', 'wrath', 'God']",0.1759
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,22,"No, no!",,,,[],0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,23,Then will I headlong run into the earth:,,,,"['headlong', 'run', 'earth']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,24,"Earth, gape!  O, no, it will not harbour me!",,,,"['Earth', 'gape', 'harbour']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,25,"You stars that reign?d at my nativity,",,,,"['stars', 'reign', '\x99d', 'nativity']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,26,"Whose influence hath allotted death and hell,",,,,"['Whose', 'influence', 'allotted', 'death', 'hell']",-0.8591
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,27,"Now draw up Faustus, like a foggy mist.",,,,"['draw', 'Faustus', 'like', 'foggy', 'mist']",0.3612
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,28,"Into the entrails of yon labouring cloud,",,,,"['entrails', 'yon', 'labouring', 'cloud']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,29,"That, when you vomit forth into the air,",,,,"['vomit', 'forth', 'air']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,30,"My limbs may issue from your smoky mouths,",,,,"['limbs', 'may', 'issue', 'smoky', 'mouths']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,31,So that my soul may but ascend to heaven!,,,,"['soul', 'may', 'ascend', 'heaven']",0.6948
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,32,"Ah, half the hour is past! ?twill all be past anon",,,,"['Ah', 'half', 'hour', 'past', '\x99twill', 'past']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,33,"O God,",,,,['God'],0.2732
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,34,"If thou wilt not have mercy on my soul,",,,,"['wilt', 'mercy', 'soul']",-0.2755
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,35,"Yet for Christ?s sake, whose blood hath ransom?d me,",,,,"['Yet', 'Christ', '\x99s', 'sake', 'whose', 'blood', 'ransom', '\x99d']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,36,Impose some end to my incessant pain;,,,,"['Impose', 'end', 'incessant', 'pain']",-0.6705
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,37,"Let Faustus live in hell a thousand years,",,,,"['Let', 'Faustus', 'live', 'hell', 'thousand', 'years']",-0.6808
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,38,"A hundred thousand, and at last be sav?d!",,,,"['hundred', 'thousand', 'last', 'sav', '\x99d']",0.0
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,39,"O, no end is limited to damned souls!",,,,"['end', 'limited', 'damned', 'souls']",-0.7177
THE TRAGICAL HISTORY OF DOCTOR FAUSTUS,FAUSTUS,none,none,40,Why wert thou not a creature wanting soul?,,,,"['wert', 'creature', 'wanting', 'soul']",0.0
